frame,curTime,name,Position,curLapNum,curLapTime,LapDistance,sector,steer,throttle,brake,gear,engineRPM,LapInvalid,TC,ABS,AI
23148,2022/4/22 20:22,h0,1,2,39.446,2452.1,1,0.03125,1,0,6,11611,0,0,0,0
23149,2022/4/22 20:22,h0,1,2,39.501,2455.84,1,0.03125,1,0,6,11663,0,0,0,0
23150,2022/4/22 20:22,h0,1,2,39.501,2455.84,1,0.03125,1,0,6,11723,0,0,0,0
23152,2022/4/22 20:22,h0,1,2,39.61,2463.8,1,0.03125,1,0,7,10362,0,0,0,0
23154,2022/4/22 20:22,h0,1,2,39.775,2475.61,1,0.041479,1,0,7,10398,0,0,0,0
23155,2022/4/22 20:22,h0,1,2,39.829,2479.6,1,0.052576,1,0,7,10420,0,0,0,0
23156,2022/4/22 20:22,h0,1,2,39.882,2483.51,1,0.0625,1,0,7,10443,0,0,0,0
23157,2022/4/22 20:22,h0,1,2,39.936,2487.43,1,0.050813,1,0,7,10479,0,0,0,0
23158,2022/4/22 20:22,h0,1,2,39.99,2491.42,1,0.039955,1,0,7,10524,0,0,0,0
23159,2022/4/22 20:22,h0,1,2,40.044,2495.33,1,0.03125,1,0,7,10574,0,0,0,0
23160,2022/4/22 20:22,h0,1,2,40.097,2499.48,1,0.043629,1,0,7,10606,0,0,0,0
23161,2022/4/22 20:22,h0,1,2,40.151,2503.45,1,0.054289,1,0,7,10620,0,0,0,0
23162,2022/4/22 20:22,h0,1,2,40.206,2507.54,1,0.0625,1,0,7,10634,0,0,0,0
23163,2022/4/22 20:22,h0,1,2,40.26,2511.7,1,0.0625,1,0,7,10659,0,0,0,0
23164,2022/4/22 20:22,h0,1,2,40.314,2515.86,1,0.0625,1,0,7,10688,0,0,0,0
23165,2022/4/22 20:22,h0,1,2,40.368,2519.87,1,0.0625,1,0,7,10721,0,0,0,0
23166,2022/4/22 20:22,h0,1,2,40.422,2523.89,1,0.0625,1,0,7,10746,0,0,0,0
23169,2022/4/22 20:22,h0,1,2,40.528,2531.78,1,0.0625,1,0,7,10796,0,0,0,0
23171,2022/4/22 20:22,h0,1,2,40.635,2540.12,1,0.0625,1,0,7,10836,0,0,0,0
23173,2022/4/22 20:22,h0,1,2,40.742,2548.22,1,0.0625,1,0,7,10880,0,0,0,0
23174,2022/4/22 20:22,h0,1,2,40.794,2552.17,1,0.0625,1,0,7,10903,0,0,0,0
23175,2022/4/22 20:22,h0,1,2,40.844,2556.27,1,0.0625,1,0,7,10930,0,0,0,0
23176,2022/4/22 20:22,h0,1,2,40.897,2560.42,1,0.0625,1,0,7,10960,0,0,0,0
23178,2022/4/22 20:22,h0,1,2,40.949,2564.6,1,0.0625,1,0,7,10995,0,0,0,0
23179,2022/4/22 20:22,h0,1,2,41.003,2568.75,1,0.0625,1,0,7,11029,0,0,0,0
23180,2022/4/22 20:22,h0,1,2,41.054,2572.83,1,0.0625,1,0,7,11053,0,0,0,0
23181,2022/4/22 20:22,h0,1,2,41.108,2577.09,1,0.0625,1,0,7,11072,0,0,0,0
23182,2022/4/22 20:22,h0,1,2,41.108,2577.09,1,0.0625,1,0,7,11091,0,0,0,0
23183,2022/4/22 20:22,h0,1,2,41.212,2585.48,1,0.0625,1,0,7,11102,0,0,0,0
23184,2022/4/22 20:22,h0,1,2,41.265,2589.86,1,0.0625,1,0,7,11106,0,0,0,0
23185,2022/4/22 20:22,h0,1,2,41.265,2589.86,1,0.0625,1,0,7,11112,0,0,0,0
23186,2022/4/22 20:22,h0,1,2,41.37,2598.6,1,0.0625,1,0,7,11132,0,0,0,0
23187,2022/4/22 20:22,h0,1,2,41.424,2603.07,1,0.0625,1,0,7,11163,0,0,0,0
23189,2022/4/22 20:22,h0,1,2,41.477,2607.47,1,0.0625,1,0,7,11198,0,0,0,0
23190,2022/4/22 20:22,h0,1,2,41.529,2611.96,1,0.047854,1,0,7,11211,0,0,0,0
23191,2022/4/22 20:22,h0,1,2,41.582,2616.35,1,0.036609,1,0,7,11217,0,0,0,0
23192,2022/4/22 20:22,h0,1,2,41.636,2620.73,1,0.03125,1,0,7,11225,0,0,0,0
23193,2022/4/22 20:22,h0,1,2,41.688,2625.03,1,0.03125,1,0,7,11237,0,0,0,0
23194,2022/4/22 20:22,h0,1,2,41.739,2629,1,0.03125,1,0,7,11252,0,0,0,0
23195,2022/4/22 20:22,h0,1,2,41.798,2633.72,1,0.03125,1,0,7,11274,0,0,0,0
23196,2022/4/22 20:22,h0,1,2,41.849,2637.75,1,0.03125,1,0,7,11298,0,0,0,0
23197,2022/4/22 20:22,h0,1,2,41.9,2641.7,1,0.03125,1,0,7,11328,0,0,0,0
23198,2022/4/22 20:22,h0,1,2,41.949,2645.59,1,0.03125,1,0,7,11348,0,0,0,0
23199,2022/4/22 20:22,h0,1,2,42.001,2649.7,1,0.03125,1,0,7,11349,0,0,0,0
23200,2022/4/22 20:22,h0,1,2,42.05,2653.65,1,0.03125,1,0,7,11349,0,0,0,0
23201,2022/4/22 20:22,h0,1,2,42.102,2657.63,1,0.03125,1,0,7,11357,0,0,0,0
23202,2022/4/22 20:22,h0,1,2,42.155,2661.82,1,0.03125,1,0,7,11373,0,0,0,0
23203,2022/4/22 20:22,h0,1,2,42.208,2665.93,1,0.03125,1,0,7,11391,0,0,0,0
23204,2022/4/22 20:22,h0,1,2,42.259,2670.02,1,0.03125,1,0,7,11413,0,0,0,0
23205,2022/4/22 20:22,h0,1,2,42.31,2674.2,1,0.03125,1,0,7,11438,0,0,0,0
23206,2022/4/22 20:22,h0,1,2,42.363,2678.3,1,0.03125,1,0,7,11464,0,0,0,0
23207,2022/4/22 20:22,h0,1,2,42.417,2682.5,1,0.018845,1,0,7,11477,0,0,0,0
23209,2022/4/22 20:22,h0,1,2,42.471,2686.92,1,0.008909,1,0,7,11480,0,0,0,0
23210,2022/4/22 20:22,h0,1,2,42.524,2690.92,1,0,1,0,7,11481,0,0,0,0
23211,2022/4/22 20:22,h0,1,2,42.583,2695.8,1,0,1,0,7,11491,0,0,0,0
23212,2022/4/22 20:22,h0,1,2,42.628,2699.51,1,0,1,0,7,11501,0,0,0,0
23213,2022/4/22 20:22,h0,1,2,42.689,2704.13,1,0,1,0,7,11516,0,0,0,0
23214,2022/4/22 20:22,h0,1,2,42.735,2708.03,1,0,1,0,7,11526,0,0,0,0
23215,2022/4/22 20:22,h0,1,2,42.796,2712.82,1,0,1,0,7,11540,0,0,0,0
23216,2022/4/22 20:22,h0,1,2,42.842,2716.43,1,0,1,0,7,11552,0,0,0,0
23217,2022/4/22 20:22,h0,1,2,42.899,2721.11,1,0,1,0,7,11567,0,0,0,0
23218,2022/4/22 20:22,h0,1,2,42.945,2724.76,1,0,1,0,7,11580,0,0,0,0
23220,2022/4/22 20:22,h0,1,2,42.998,2729.05,1,0,1,0,7,11596,0,0,0,0
23221,2022/4/22 20:22,h0,1,2,42.998,2729.05,1,0,1,0,7,11610,0,0,0,0
23222,2022/4/22 20:22,h0,1,2,43.103,2737.25,1,0,1,0,7,11626,0,0,0,0
23224,2022/4/22 20:22,h0,1,2,43.204,2745.52,1,0,1,0,7,11655,0,0,0,0
23225,2022/4/22 20:22,h0,1,2,43.255,2749.59,1,0,1,0,7,11668,0,0,0,0
23226,2022/4/22 20:22,h0,1,2,43.306,2753.64,1,0,1,0,7,11680,0,0,0,0
23227,2022/4/22 20:22,h0,1,2,43.356,2757.73,1,0,1,0,7,11689,0,0,0,0
23228,2022/4/22 20:22,h0,1,2,43.414,2762.49,1,0,1,0,7,11690,0,0,0,0
23230,2022/4/22 20:22,h0,1,2,43.463,2766.43,1,0,1,0,7,11688,0,0,0,0
23231,2022/4/22 20:22,h0,1,2,43.521,2771.08,1,0,1,0,7,11692,0,0,0,0
23234,2022/4/22 20:22,h0,1,2,43.569,2775.03,1,0,1,0,7,11722,0,0,0,0
23237,2022/4/22 20:22,h0,1,2,43.778,2792.14,1,0,1,0,8,10198,0,0,0,0
23238,2022/4/22 20:22,h0,1,2,43.83,2796.24,1,0,1,0,8,10192,0,0,0,0
23239,2022/4/22 20:22,h0,1,2,43.883,2800.53,1,0,1,0,8,10189,0,0,0,0
23240,2022/4/22 20:22,h0,1,2,43.935,2804.81,1,0,1,0,8,10186,0,0,0,0
23243,2022/4/22 20:22,h0,1,2,44.041,2813.43,1,0,1,0,8,10198,0,0,0,0
23244,2022/4/22 20:22,h0,1,2,44.094,2817.78,1,0,1,0,8,10214,0,0,0,0
23245,2022/4/22 20:22,h0,1,2,44.146,2822.01,1,0,1,0,8,10230,0,0,0,0
23248,2022/4/22 20:22,h0,1,2,44.306,2834.93,1,0,1,0,8,10235,0,0,0,0
23249,2022/4/22 20:22,h0,1,2,44.306,2834.93,1,0,1,0,8,10247,0,0,0,0
23250,2022/4/22 20:22,h0,1,2,44.411,2843.31,1,0,1,0,8,10266,0,0,0,0
23251,2022/4/22 20:22,h0,1,2,44.46,2847.58,1,0,1,0,8,10281,0,0,0,0
23252,2022/4/22 20:22,h0,1,2,44.511,2851.83,1,0,1,0,8,10297,0,0,0,0
23253,2022/4/22 20:22,h0,1,2,44.571,2856.66,1,0,1,0,8,10307,0,0,0,0
23254,2022/4/22 20:22,h0,1,2,44.612,2860.27,1,0,1,0,8,10297,0,0,0,0
23256,2022/4/22 20:22,h0,1,2,44.725,2869.27,1,0,1,0,8,10289,0,0,0,0
23257,2022/4/22 20:22,h0,1,2,44.775,2873.38,1,0,1,0,8,10288,0,0,0,0
23258,2022/4/22 20:22,h0,1,2,44.775,2873.38,1,0,1,0,8,10288,0,0,0,0
23260,2022/4/22 20:22,h0,1,2,44.93,2886.13,1,0,1,0,8,10288,0,0,0,0
23262,2022/4/22 20:22,h0,1,2,44.98,2890.33,1,0,1,0,8,10296,0,0,0,0
23263,2022/4/22 20:22,h0,1,2,45.031,2894.42,1,0,1,0,8,10315,0,0,0,0
23264,2022/4/22 20:22,h0,1,2,45.082,2898.7,1,0,1,0,8,10332,0,0,0,0
23265,2022/4/22 20:22,h0,1,2,45.133,2902.84,1,0,1,0,8,10348,0,0,0,0
23267,2022/4/22 20:22,h0,1,2,45.24,2911.55,1,0,1,0,8,10356,0,0,0,0
23268,2022/4/22 20:22,h0,1,2,45.299,2916.57,1,0,1,0,8,10351,0,0,0,0
23269,2022/4/22 20:22,h0,1,2,45.299,2916.57,1,0,1,0,8,10350,0,0,0,0
23270,2022/4/22 20:22,h0,1,2,45.392,2924.07,1,0,1,0,8,10349,0,0,0,0
23271,2022/4/22 20:22,h0,1,2,45.441,2928.21,1,0,1,0,8,10348,0,0,0,0
23273,2022/4/22 20:22,h0,1,2,45.492,2932.39,1,0,1,0,8,10348,0,0,0,0
23274,2022/4/22 20:22,h0,1,2,45.551,2937.2,1,0,1,0,8,10348,0,0,0,0
23275,2022/4/22 20:22,h0,1,2,45.6,2941.36,1,0,1,0,8,10351,0,0,0,0
23276,2022/4/22 20:22,h0,1,2,45.66,2946.25,1,0,1,0,8,10367,0,0,0,0
23277,2022/4/22 20:22,h0,1,2,45.709,2950.28,1,0,1,0,8,10383,0,0,0,0
23278,2022/4/22 20:22,h0,1,2,45.766,2955.1,1,0,1,0,8,10391,0,0,0,0
23279,2022/4/22 20:22,h0,1,2,45.816,2959.17,1,0,1,0,8,10393,0,0,0,0
23280,2022/4/22 20:22,h0,1,2,45.874,2963.94,1,0,1,0,8,10395,0,0,0,0
23281,2022/4/22 20:22,h0,1,2,45.923,2967.99,1,0,1,0,8,10394,0,0,0,0
23283,2022/4/22 20:22,h0,1,2,45.98,2972.84,1,0,1,0,8,10393,0,0,0,0
23284,2022/4/22 20:22,h0,1,2,46.029,2976.78,1,0,1,0,8,10389,0,0,0,0
23285,2022/4/22 20:22,h0,1,2,46.087,2981.53,1,0.014724,1,0,8,10397,0,0,0,0
23287,2022/4/22 20:22,h0,1,2,46.194,2990.44,1,0.03125,1,0,8,10423,0,0,0,0
23288,2022/4/22 20:22,h0,1,2,46.242,2994.55,1,0.045028,1,0,8,10430,0,0,0,0
23289,2022/4/22 20:22,h0,1,2,46.3,2999.25,1,0.05633,1,0,8,10439,0,0,0,0
23290,2022/4/22 20:22,h0,1,2,46.347,3003.27,1,0.0625,1,0,8,10447,0,0,0,0
23291,2022/4/22 20:22,h0,1,2,46.403,3007.88,1,0.100656,1,0,8,10447,0,0,0,0
23292,2022/4/22 20:22,h0,1,2,46.45,3011.69,1,0.125104,1,0,8,10441,0,0,0,0
23294,2022/4/22 20:22,h0,1,2,46.507,3016.32,1,0.155378,1,0,8,10437,0,0,0,0
23295,2022/4/22 20:22,h0,1,2,46.552,3020.13,1,0.15625,1,0,8,10432,0,0,0,0
23296,2022/4/22 20:22,h0,1,2,46.609,3024.82,1,0.136603,1,0,8,10427,0,0,0,0
23297,2022/4/22 20:22,h0,1,2,46.654,3028.56,1,0.127785,1,0,8,10417,0,0,0,0
23298,2022/4/22 20:22,h0,1,2,46.71,3033.05,1,0.116436,1,0,8,10412,0,0,0,0
23299,2022/4/22 20:22,h0,1,2,46.758,3036.88,1,0.106596,1,0,8,10399,0,0,0,0
23300,2022/4/22 20:22,h0,1,2,46.812,3041.38,1,0.095465,1,0,8,10386,0,0,0,0
23301,2022/4/22 20:22,h0,1,2,46.86,3045.14,1,0.109626,1,0,8,10383,0,0,0,0
23302,2022/4/22 20:22,h0,1,2,46.86,3045.14,1,0.130865,1,0,8,10363,0,0,0,0
23303,2022/4/22 20:22,h0,1,2,46.961,3053.26,1,0.149698,1,0,8,10355,0,0,0,0
23305,2022/4/22 20:22,h0,1,2,47.015,3057.79,1,0.15625,1,0,8,10349,0,0,0,0
23306,2022/4/22 20:22,h0,1,2,47.062,3061.56,1,0.139881,1,0,8,10359,0,0,0,0
23307,2022/4/22 20:22,h0,1,2,47.118,3066.13,1,0.129057,1,0,8,10348,0,0,0,0
23308,2022/4/22 20:22,h0,1,2,47.165,3070.05,1,0.125,1,0,8,10354,0,0,0,0
23309,2022/4/22 20:22,h0,1,2,47.22,3074.74,1,0.125,1,0,8,10377,0,0,0,0
23310,2022/4/22 20:22,h0,1,2,47.267,3078.81,1,0.125,1,0,8,10342,0,0,0,0
23311,2022/4/22 20:22,h0,1,2,47.325,3083.68,1,0.125,1,0,8,10344,0,0,0,0
23312,2022/4/22 20:22,h0,1,2,47.37,3087.7,1,0.125,1,0,8,10340,0,0,0,0
23313,2022/4/22 20:22,h0,1,2,47.37,3087.7,1,0.125,1,0,8,10315,0,0,0,0
23314,2022/4/22 20:22,h0,1,2,47.474,3096.69,1,0.125,1,0,8,10301,0,0,0,0
23316,2022/4/22 20:22,h0,1,2,47.529,3101.61,1,0.125,1,0,8,10293,0,0,0,0
23317,2022/4/22 20:22,h0,1,2,47.529,3101.61,1,0.125,1,0,8,10276,0,0,0,0
23318,2022/4/22 20:22,h0,1,2,47.632,3110.83,1,0.118218,1,0,8,10258,0,0,0,0
23319,2022/4/22 20:22,h0,1,2,47.685,3115.79,1,0.107214,1,0,8,10249,0,0,0,0
23320,2022/4/22 20:22,h0,1,2,47.741,3120.34,1,0.095582,1,0,8,10237,0,0,0,0
23321,2022/4/22 20:22,h0,1,2,47.794,3124.97,1,0.09375,1,0,8,10231,0,0,0,0
23322,2022/4/22 20:22,h0,1,2,47.844,3129.52,1,0.09375,1,0,8,10244,0,0,0,0
23323,2022/4/22 20:22,h0,1,2,47.9,3134.31,1,0.09375,1,0,8,10202,0,0,0,0
23324,2022/4/22 20:22,h0,1,2,47.944,3138.24,1,0.100255,1,0,8,10184,0,0,0,0
23326,2022/4/22 20:22,h0,1,2,48.002,3143.4,1,0.112166,1,0,8,10167,0,0,0,0
23327,2022/4/22 20:22,h0,1,2,48.05,3147.3,1,0.121969,1,0,8,10165,0,0,0,0
23328,2022/4/22 20:22,h0,1,2,48.107,3151.99,1,0.125,1,0,8,10170,0,0,0,0
23329,2022/4/22 20:22,h0,1,2,48.15,3155.65,1,0.125,1,0,8,10182,0,0,0,0
23330,2022/4/22 20:22,h0,1,2,48.207,3160.21,1,0.125,1,0,8,10187,0,0,0,0
23331,2022/4/22 20:22,h0,1,2,48.262,3164.7,1,0.125,1,0,8,10149,0,0,0,0
23332,2022/4/22 20:22,h0,1,2,48.316,3168.98,1,0.125,1,0,8,10116,0,0,0,0
23334,2022/4/22 20:22,h0,1,2,48.428,3177.68,1,0.125,1,0,8,10098,0,0,0,0
23335,2022/4/22 20:22,h0,1,2,48.482,3182.06,1,0.104196,1,0,8,10105,0,0,0,0
23336,2022/4/22 20:22,h0,1,2,48.536,3186.31,1,0.09375,1,0,8,10117,0,0,0,0
23338,2022/4/22 20:22,h0,1,2,48.593,3190.77,1,0.09375,1,0,8,10113,0,0,0,0
23339,2022/4/22 20:22,h0,1,2,48.636,3194.23,1,0.09375,1,0,8,10097,0,0,0,0
23340,2022/4/22 20:22,h0,1,2,48.693,3198.56,1,0.09375,1,0,8,10080,0,0,0,0
23341,2022/4/22 20:22,h0,1,2,48.747,3203.03,1,0.081909,1,0,8,10069,0,0,0,0
23342,2022/4/22 20:22,h0,1,2,48.803,3207.37,1,0.07063,1,0,8,10069,0,0,0,0
23343,2022/4/22 20:22,h0,1,2,48.859,3211.73,1,0.0625,1,0,8,10075,0,0,0,0
23344,2022/4/22 20:22,h0,1,2,48.912,3216.21,1,0.0625,1,0,8,10077,0,0,0,0
23345,2022/4/22 20:22,h0,1,2,48.967,3220.49,1,0.0625,1,0,8,10077,0,0,0,0
23347,2022/4/22 20:22,h0,1,2,49.022,3224.87,1,0.0625,1,0,8,10081,0,0,0,0
23348,2022/4/22 20:22,h0,1,2,49.077,3229.22,1,0.047073,1,0,8,10080,0,0,0,0
23349,2022/4/22 20:22,h0,1,2,49.131,3233.66,1,0.036605,1,0,8,10081,0,0,0,0
23350,2022/4/22 20:22,h0,1,2,49.187,3237.9,1,0.03125,1,0,8,10083,0,0,0,0
23351,2022/4/22 20:22,h0,1,2,49.241,3242.19,1,0.03125,1,0,8,10087,0,0,0,0
23352,2022/4/22 20:22,h0,1,2,49.294,3246.68,1,0.03125,1,0,8,10110,0,0,0,0
23353,2022/4/22 20:22,h0,1,2,49.349,3251.07,1,0.03125,1,0,8,10136,0,0,0,0
23354,2022/4/22 20:22,h0,1,2,49.403,3255.35,1,0.03125,1,0,8,10145,0,0,0,0
23355,2022/4/22 20:22,h0,1,2,49.458,3259.67,1,0.03125,1,0,8,10147,0,0,0,0
23357,2022/4/22 20:22,h0,1,2,49.458,3259.67,1,0.03125,1,0,8,10150,0,0,0,0
23358,2022/4/22 20:22,h0,1,2,49.565,3268.4,1,0.03125,1,0,8,10155,0,0,0,0
23359,2022/4/22 20:22,h0,1,2,49.618,3272.61,1,0.03125,1,0,8,10162,0,0,0,0
23360,2022/4/22 20:22,h0,1,2,49.669,3276.78,1,0.03125,1,0,8,10167,0,0,0,0
23361,2022/4/22 20:22,h0,1,2,49.724,3281.19,1,0.03125,1,0,8,10168,0,0,0,0
23362,2022/4/22 20:22,h0,1,2,49.776,3285.4,1,0.03125,1,0,8,10171,0,0,0,0
23363,2022/4/22 20:22,h0,1,2,49.827,3289.51,1,0.03125,1,0,8,10175,0,0,0,0
23364,2022/4/22 20:22,h0,1,2,49.878,3293.59,1,0.013568,1,0,8,10182,0,0,0,0
23365,2022/4/22 20:22,h0,1,2,49.878,3293.59,1,0.001602,1,0,8,10196,0,0,0,0
23366,2022/4/22 20:22,h0,1,2,49.987,3302.39,1,0,1,0,8,10205,0,0,0,0
23368,2022/4/22 20:22,h0,1,2,49.987,3302.39,1,0,1,0,8,10218,0,0,0,0
23369,2022/4/22 20:22,h0,1,2,49.987,3302.39,1,0,1,0,8,10227,0,0,0,0
23370,2022/4/22 20:22,h0,1,2,50.137,3314.75,1,0,1,0,8,10237,0,0,0,0
23371,2022/4/22 20:22,h0,1,2,50.197,3319.56,1,0.017895,1,0,8,10250,0,0,0,0
23372,2022/4/22 20:22,h0,1,2,50.245,3323.58,1,0.027205,1,0,8,10261,0,0,0,0
23373,2022/4/22 20:22,h0,1,2,50.303,3328.25,1,0.03125,1,0,8,10269,0,0,0,0
23374,2022/4/22 20:22,h0,1,2,50.354,3332.31,1,0.03125,1,0,8,10266,0,0,0,0
23375,2022/4/22 20:22,h0,1,2,50.403,3336.45,1,0.03125,1,0,8,10261,0,0,0,0
23376,2022/4/22 20:22,h0,1,2,50.463,3341.47,1,0.03125,1,0,8,10256,0,0,0,0
23378,2022/4/22 20:22,h0,1,2,50.514,3345.52,1,0.03125,1,0,8,10263,0,0,0,0
23379,2022/4/22 20:22,h0,1,2,50.564,3349.67,1,0.03125,1,0,8,10273,0,0,0,0
23380,2022/4/22 20:22,h0,1,2,50.617,3354.09,1,0.03125,1,0,8,10281,0,0,0,0
23381,2022/4/22 20:22,h0,1,2,50.668,3358.14,1,0.03125,1,0,8,10291,0,0,0,0
23382,2022/4/22 20:22,h0,1,2,50.72,3362.46,1,0,1,0,8,10310,0,0,0,0
23383,2022/4/22 20:22,h0,1,2,50.773,3366.72,1,0,1,0,8,10316,0,0,0,0
23384,2022/4/22 20:22,h0,1,2,50.825,3371.02,1,0,1,0,8,10314,0,0,0,0
23385,2022/4/22 20:22,h0,1,2,50.825,3371.02,1,0,1,0,8,10308,0,0,0,0
23386,2022/4/22 20:22,h0,1,2,50.929,3379.51,1,0,1,0,8,10310,0,0,0,0
23387,2022/4/22 20:22,h0,1,2,50.979,3383.84,1,0,1,0,8,10324,0,0,0,0
23389,2022/4/22 20:22,h0,1,2,51.032,3388.11,1,0,1,0,8,10339,0,0,0,0
23390,2022/4/22 20:22,h0,1,2,51.085,3392.42,1,0,1,0,8,10346,0,0,0,0
23391,2022/4/22 20:22,h0,1,2,51.136,3396.73,1,0,1,0,8,10343,0,0,0,0
23392,2022/4/22 20:22,h0,1,2,51.189,3401.09,1,0,1,0,8,10340,0,0,0,0
23393,2022/4/22 20:22,h0,1,2,51.241,3405.39,1,0,1,0,8,10342,0,0,0,0
23394,2022/4/22 20:22,h0,1,2,51.293,3409.69,1,0,1,0,8,10354,0,0,0,0
23395,2022/4/22 20:22,h0,1,2,51.345,3413.86,1,0,1,0,8,10367,0,0,0,0
23396,2022/4/22 20:22,h0,1,2,51.395,3418.2,1,0,1,0,8,10377,0,0,0,0
23397,2022/4/22 20:22,h0,1,2,51.446,3422.45,1,0,1,0,8,10377,0,0,0,0
23398,2022/4/22 20:22,h0,1,2,51.499,3426.71,1,0,1,0,8,10374,0,0,0,0
23400,2022/4/22 20:22,h0,1,2,51.601,3435.24,1,0,1,0,8,10370,0,0,0,0
23401,2022/4/22 20:22,h0,1,2,51.653,3439.56,1,0,1,0,8,10368,0,0,0,0
23402,2022/4/22 20:22,h0,1,2,51.706,3443.95,1,0,1,0,8,10367,0,0,0,0
23403,2022/4/22 20:22,h0,1,2,51.76,3448.31,1,0,1,0,8,10377,0,0,0,0
23404,2022/4/22 20:22,h0,1,2,51.811,3452.72,1,0,1,0,8,10392,0,0,0,0
23405,2022/4/22 20:22,h0,1,2,51.864,3457.17,1,0,1,0,8,10408,0,0,0,0
23406,2022/4/22 20:22,h0,1,2,51.916,3461.38,1,0,1,0,8,10416,0,0,0,0
23407,2022/4/22 20:22,h0,1,2,51.968,3465.71,1,0,1,0,8,10419,0,0,0,0
23409,2022/4/22 20:22,h0,1,2,52.02,3470.09,1,0,1,0,8,10419,0,0,0,0
23410,2022/4/22 20:22,h0,1,2,52.075,3474.52,1,0,1,0,8,10421,0,0,0,0
23411,2022/4/22 20:22,h0,1,2,52.127,3478.81,1,0,1,0,8,10420,0,0,0,0
23412,2022/4/22 20:22,h0,1,2,52.18,3483.27,1,0,1,0,8,10419,0,0,0,0
23413,2022/4/22 20:22,h0,1,2,52.23,3487.6,1,0,1,0,8,10422,0,0,0,0
23415,2022/4/22 20:22,h0,1,2,52.334,3496.17,1,0,1,0,8,10423,0,0,0,0
23416,2022/4/22 20:22,h0,1,2,52.384,3500.35,1,-0.012727,1,0,8,10424,0,0,0,0
23417,2022/4/22 20:22,h0,1,2,52.435,3504.55,1,-0.023091,1,0,8,10426,0,0,0,0
23420,2022/4/22 20:22,h0,1,2,52.536,3513.02,1,-0.03125,1,0,8,10430,0,0,0,0
23421,2022/4/22 20:22,h0,1,2,52.587,3517.26,1,-0.03125,1,0,8,10434,0,0,0,0
23422,2022/4/22 20:22,h0,1,2,52.637,3521.43,1,-0.03125,1,0,8,10438,0,0,0,0
23423,2022/4/22 20:22,h0,1,2,52.697,3526.48,1,-0.03125,1,0,8,10443,0,0,0,0
23424,2022/4/22 20:22,h0,1,2,52.746,3530.59,1,-0.03125,1,0,8,10448,0,0,0,0
23425,2022/4/22 20:22,h0,1,2,52.807,3535.46,1,-0.03125,1,0,8,10454,0,0,0,0
23426,2022/4/22 20:22,h0,1,2,52.857,3539.64,1,-0.03125,1,0,8,10463,0,0,0,0
23427,2022/4/22 20:22,h0,1,2,52.915,3544.7,1,-0.03125,1,0,8,10476,0,0,0,0
23428,2022/4/22 20:22,h0,1,2,52.965,3548.82,1,-0.03125,1,0,8,10486,0,0,0,0
23430,2022/4/22 20:22,h0,1,2,53.025,3553.66,1,-0.03125,1,0,8,10491,0,0,0,0
23431,2022/4/22 20:22,h0,1,2,53.074,3557.82,1,-0.03125,1,0,8,10489,0,0,0,0
23432,2022/4/22 20:22,h0,1,2,53.124,3561.95,1,-0.03125,1,0,8,10488,0,0,0,0
23433,2022/4/22 20:22,h0,1,2,53.182,3566.8,1,-0.03125,1,0,8,10489,0,0,0,0
23434,2022/4/22 20:22,h0,1,2,53.231,3570.97,1,-0.03125,1,0,8,10492,0,0,0,0
23435,2022/4/22 20:22,h0,1,2,53.292,3575.91,1,-0.03125,1,0,8,10496,0,0,0,0
23436,2022/4/22 20:22,h0,1,2,53.341,3579.92,1,-0.03125,1,0,8,10490,0,0,0,0
23437,2022/4/22 20:22,h0,1,2,53.398,3584.8,1,-0.03125,1,0,8,10478,0,0,0,0
23438,2022/4/22 20:22,h0,1,2,53.447,3588.91,1,-0.03125,1,0,8,10466,0,0,0,0
23439,2022/4/22 20:22,h0,1,2,53.497,3593.06,1,-0.03125,1,0,8,10472,0,0,0,0
23441,2022/4/22 20:22,h0,1,2,53.548,3597.22,1,-0.03125,1,0,8,10482,0,0,0,0
23443,2022/4/22 20:22,h0,1,2,53.599,3601.38,1,-0.03125,1,0,8,10494,0,0,0,0
23444,2022/4/22 20:22,h0,1,2,53.65,3605.58,1,-0.03125,1,0,8,10499,0,0,0,0
23445,2022/4/22 20:22,h0,1,2,53.702,3609.98,1,-0.03125,1,0,8,10499,0,0,0,0
23446,2022/4/22 20:22,h0,1,2,53.754,3614.41,1,-0.03125,1,0,8,10501,0,0,0,0
23447,2022/4/22 20:22,h0,1,2,53.813,3619.44,1,-0.03125,1,0,8,10501,0,0,0,0
23448,2022/4/22 20:22,h0,1,2,53.857,3623.12,1,-0.03125,1,0,8,10502,0,0,0,0
23449,2022/4/22 20:22,h0,1,2,53.911,3627.83,1,-0.03125,1,0,8,10502,0,0,0,0
23450,2022/4/22 20:22,h0,1,2,53.911,3627.83,1,-0.03125,1,0,8,10504,0,0,0,0
23452,2022/4/22 20:22,h0,1,2,54.073,3642.29,1,-0.03125,1,0,8,10507,0,0,0,0
23453,2022/4/22 20:22,h0,1,2,54.122,3646.72,1,-0.03125,1,0,8,10510,0,0,0,0
23454,2022/4/22 20:22,h0,1,2,54.178,3651.48,1,-0.03125,1,0,8,10513,0,0,0,0
23455,2022/4/22 20:22,h0,1,2,54.23,3656.06,1,-0.03125,1,0,8,10514,0,0,0,0
23457,2022/4/22 20:22,h0,1,2,54.284,3660.9,1,0.023114,1,0,8,10519,0,0,0,0
