frame,curTime,name,Position,curLapNum,curLapTime,sector,steer,throttle,brake,gear,engineRPM,LapInvalid,TC,ABS,AI
3015,2022/3/25 20:05,Kimi810,16,1,4.493,0,-0.125894,0.190182,0.492848,2,13049,0,0,1,0
3016,2022/3/25 20:05,Kimi810,16,1,4.546,0,-0.084196,0.065088,0.826433,2,12861,0,0,1,0
3018,2022/3/25 20:05,Kimi810,16,1,4.6,0,-0.022548,0,0.990012,2,12335,0,0,1,0
3019,2022/3/25 20:05,Kimi810,16,1,4.6,0,0.062592,0,0.968727,2,11907,0,0,1,0
3020,2022/3/25 20:05,Kimi810,16,1,4.706,0,0.143091,0,0.948602,2,11456,0,0,1,0
3021,2022/3/25 20:05,Kimi810,16,1,4.758,0,0.201102,0,0.874025,2,11028,0,0,1,0
3022,2022/3/25 20:05,Kimi810,16,1,4.811,0,0.231998,0,0.729843,2,10571,0,0,1,0
3023,2022/3/25 20:05,Kimi810,16,1,4.856,0,0.258139,0,0.607852,2,10470,0,0,1,0
3024,2022/3/25 20:05,Kimi810,16,1,4.915,0,0.299799,0,0.477741,2,10218,0,0,1,0
3025,2022/3/25 20:05,Kimi810,16,1,4.968,0,0.351696,0,0.415465,2,9945,0,0,1,0
3026,2022/3/25 20:05,Kimi810,16,1,5.021,0,0.402863,0,0.354065,2,9690,0,0,1,0
3027,2022/3/25 20:05,Kimi810,16,1,5.071,0,0.446386,0,0.3125,2,9510,0,0,1,0
3029,2022/3/25 20:05,Kimi810,16,1,5.131,0,0.482262,0,0.3125,2,9212,0,0,1,0
3030,2022/3/25 20:05,Kimi810,16,1,5.179,0,0.51165,0,0.3125,2,8995,0,0,1,0
3031,2022/3/25 20:05,Kimi810,16,1,5.23,0,0.538047,0,0.298906,2,8843,0,0,1,0
3032,2022/3/25 20:05,Kimi810,16,1,5.289,0,0.560698,0,0.253604,2,8654,0,0,1,0
3033,2022/3/25 20:05,Kimi810,16,1,5.339,0,0.579623,0,0.215753,2,8535,0,0,1,0
3034,2022/3/25 20:05,Kimi810,16,1,5.398,0,0.598087,0,0.161475,2,8405,0,0,1,0
3035,2022/3/25 20:05,Kimi810,16,1,5.445,0,0.607655,0,0.104073,2,8318,0,0,1,0
3036,2022/3/25 20:05,Kimi810,16,1,5.504,0,0.619345,0,0.033932,2,8240,0,0,1,0
3037,2022/3/25 20:05,Kimi810,16,1,5.553,0,0.633356,0,0,2,8198,0,0,1,0
3039,2022/3/25 20:05,Kimi810,16,1,5.609,0,0.656195,0,0,2,8144,0,0,1,0
3040,2022/3/25 20:05,Kimi810,16,1,5.659,0,0.675918,0,0,2,8107,0,0,1,0
3041,2022/3/25 20:05,Kimi810,16,1,5.71,0,0.6875,0,0,2,8074,0,0,1,0
3042,2022/3/25 20:05,Kimi810,16,1,5.761,0,0.6875,0,0,2,8016,0,0,1,0
3043,2022/3/25 20:05,Kimi810,16,1,5.819,0,0.6875,0,0,2,7944,0,0,1,0
3044,2022/3/25 20:05,Kimi810,16,1,5.867,0,0.6875,0,0,2,7890,0,0,1,0
3045,2022/3/25 20:05,Kimi810,16,1,5.924,0,0.6875,0,0,2,7818,0,0,1,0
3046,2022/3/25 20:05,Kimi810,16,1,5.97,0,0.6875,0,0,2,7762,0,0,1,0
3047,2022/3/25 20:05,Kimi810,16,1,6.026,0,0.683081,0.035354,0,3,8050,0,0,1,0
3048,2022/3/25 20:05,Kimi810,16,1,6.074,0,0.673871,0.10903,0,3,9563,0,0,1,0
3050,2022/3/25 20:05,Kimi810,16,1,6.131,0,0.662772,0.197827,0,3,7076,0,0,1,0
3051,2022/3/25 20:05,Kimi810,16,1,6.177,0,0.651248,0.255002,0,3,6519,0,0,1,0
3052,2022/3/25 20:05,Kimi810,16,1,6.233,0,0.629311,0.276939,0,3,7024,0,0,1,0
3053,2022/3/25 20:05,Kimi810,16,1,6.28,0,0.611098,0.295152,0,3,8577,0,0,1,0
3054,2022/3/25 20:05,Kimi810,16,1,6.336,0,0.588978,0.3125,0,3,6953,0,0,1,0
3055,2022/3/25 20:05,Kimi810,16,1,6.383,0,0.570432,0.3125,0,3,6664,0,0,1,0
3056,2022/3/25 20:05,Kimi810,16,1,6.439,0,0.548121,0.3125,0,3,7197,0,0,1,0
3057,2022/3/25 20:05,Kimi810,16,1,6.485,0,0.53125,0.3125,0,3,10020,0,0,1,0
3058,2022/3/25 20:05,Kimi810,16,1,6.542,0,0.51902,0.3125,0,3,7461,0,0,1,0
3059,2022/3/25 20:05,Kimi810,16,1,6.588,0,0.509735,0.3125,0,3,6901,0,0,1,0
3060,2022/3/25 20:05,Kimi810,16,1,6.645,0,0.498334,0.3125,0,3,6817,0,0,1,0
3061,2022/3/25 20:05,Kimi810,16,1,6.692,0,0.488802,0.3125,0,3,9661,0,0,1,0
3062,2022/3/25 20:05,Kimi810,16,1,6.747,0,0.477453,0.3125,0,3,7506,0,0,1,0
3063,2022/3/25 20:05,Kimi810,16,1,6.796,0,0.467601,0.314798,0,3,7099,0,0,1,0
3064,2022/3/25 20:05,Kimi810,16,1,6.853,0,0.455869,0.338262,0,3,7053,0,0,1,0
3065,2022/3/25 20:05,Kimi810,16,1,6.9,0,0.446167,0.357666,0,3,9907,0,0,1,0
3066,2022/3/25 20:05,Kimi810,16,1,6.956,0,0.431961,0.375,0,3,8101,0,0,1,0
3067,2022/3/25 20:05,Kimi810,16,1,7.002,0,0.412666,0.375,0,3,7579,0,0,1,0
