frame,curTime,name,Position,curLapNum,curLapTime,sector,steer,throttle,brake,gear,engineRPM,LapInvalid,TC,ABS,AI
20934,2022/3/25 20:20,h0,1,4,14.264,0,-0.057578,0.75,0,5,10438,0,0,0,0
20935,2022/3/25 20:20,h0,1,4,14.323,0,-0.15625,0.75,0,5,10482,0,0,0,0
20936,2022/3/25 20:20,h0,1,4,14.369,0,-0.15625,0.75,0,5,10538,0,0,0,0
20938,2022/3/25 20:20,h0,1,4,14.426,0,-0.259038,0.75,0,6,9810,0,0,0,0
20939,2022/3/25 20:20,h0,1,4,14.475,0,-0.285968,0.75,0,6,9289,0,0,0,0
20940,2022/3/25 20:20,h0,1,4,14.53,0,-0.298036,0.75,0,6,9316,0,0,0,0
20941,2022/3/25 20:20,h0,1,4,14.577,0,-0.308384,0.75,0,6,9492,0,0,0,0
20942,2022/3/25 20:20,h0,1,4,14.636,0,-0.3125,0.783323,0,6,9404,0,0,0,0
20943,2022/3/25 20:20,h0,1,4,14.684,0,-0.3125,0.822984,0,6,9530,0,0,0,0
20944,2022/3/25 20:20,h0,1,4,14.741,0,-0.3125,0.870408,0,6,9546,0,0,0,0
20945,2022/3/25 20:20,h0,1,4,14.788,0,-0.3125,0.875,0,6,9560,0,0,0,0
20946,2022/3/25 20:20,h0,1,4,14.843,0,-0.231005,0.956495,0,6,9818,0,0,0,0
20947,2022/3/25 20:20,h0,1,4,14.843,0,-0.191038,0.996462,0,6,9806,0,0,0,0
20948,2022/3/25 20:20,h0,1,4,14.946,0,-0.198911,1,0,6,9866,0,0,0,0
20949,2022/3/25 20:20,h0,1,4,14.993,0,-0.209405,1,0,6,9928,0,0,0,0
20950,2022/3/25 20:20,h0,1,4,15.049,0,-0.21875,1,0,6,9963,0,0,0,0
20951,2022/3/25 20:20,h0,1,4,15.096,0,-0.192465,1,0,6,10068,0,0,0,0
20952,2022/3/25 20:20,h0,1,4,15.154,0,-0.167417,1,0,6,10111,0,0,0,0
20953,2022/3/25 20:20,h0,1,4,15.199,0,-0.15625,1,0,6,10145,0,0,0,0
20954,2022/3/25 20:20,h0,1,4,15.258,0,-0.140636,1,0,6,10294,0,0,0,0
20955,2022/3/25 20:20,h0,1,4,15.307,0,-0.130741,1,0,6,10300,0,0,0,0
20956,2022/3/25 20:20,h0,1,4,15.363,0,-0.125,1,0,6,10310,0,0,0,0
20958,2022/3/25 20:20,h0,1,4,15.411,0,-0.125,1,0,6,10360,0,0,0,0
20959,2022/3/25 20:20,h0,1,4,15.469,0,-0.15303,1,0,6,10484,0,0,0,0
20960,2022/3/25 20:20,h0,1,4,15.515,0,-0.150012,1,0,6,10507,0,0,0,0
20961,2022/3/25 20:20,h0,1,4,15.572,0,-0.138148,1,0,6,10576,0,0,0,0
20962,2022/3/25 20:20,h0,1,4,15.619,0,-0.128324,1,0,6,10631,0,0,0,0
20963,2022/3/25 20:20,h0,1,4,15.676,0,-0.1159,1,0,6,10702,0,0,0,0
20964,2022/3/25 20:20,h0,1,4,15.725,0,-0.105361,1,0,6,10747,0,0,0,0
20965,2022/3/25 20:20,h0,1,4,15.775,0,-0.094411,1,0,6,10810,0,0,0,0
20966,2022/3/25 20:20,h0,1,4,15.824,0,-0.09375,1,0,6,10867,0,0,0,0
20967,2022/3/25 20:20,h0,1,4,15.884,0,-0.071995,1,0,6,10918,0,0,0,0
20969,2022/3/25 20:20,h0,1,4,15.935,0,-0.0625,1,0,6,10944,0,0,0,0
20970,2022/3/25 20:20,h0,1,4,15.986,0,-0.0625,1,0,6,10984,0,0,0,0
20971,2022/3/25 20:20,h0,1,4,16.036,0,-0.0625,1,0,6,11026,0,0,0,0
20972,2022/3/25 20:20,h0,1,4,16.087,0,-0.03125,1,0,6,11106,0,0,0,0
20973,2022/3/25 20:20,h0,1,4,16.138,0,-0.03125,1,0,6,11178,0,0,0,0
20974,2022/3/25 20:20,h0,1,4,16.188,0,-0.03125,1,0,6,11232,0,0,0,0
20975,2022/3/25 20:20,h0,1,4,16.241,0,-0.03125,1,0,6,11289,0,0,0,0
20976,2022/3/25 20:20,h0,1,4,16.292,0,-0.021672,1,0,6,11343,0,0,0,0
20977,2022/3/25 20:20,h0,1,4,16.334,0,-0.013285,1,0,6,11386,0,0,0,0
20978,2022/3/25 20:20,h0,1,4,16.397,0,-0.000692,1,0,6,11453,0,0,0,0
20979,2022/3/25 20:20,h0,1,4,16.447,0,0,1,0,6,11504,0,0,0,0
20980,2022/3/25 20:20,h0,1,4,16.502,0,0,1,0,7,10542,0,0,0,0
20981,2022/3/25 20:20,h0,1,4,16.551,0,0,1,0,7,10148,0,0,0,0
20982,2022/3/25 20:20,h0,1,4,16.609,0,0,1,0,7,10176,0,0,0,0
20983,2022/3/25 20:20,h0,1,4,16.654,0,0,1,0,7,10195,0,0,0,0
20984,2022/3/25 20:20,h0,1,4,16.706,0,0,1,0,7,10230,0,0,0,0
20985,2022/3/25 20:20,h0,1,4,16.762,0,0,1,0,7,10276,0,0,0,0
20986,2022/3/25 20:20,h0,1,4,16.814,0,0,1,0,7,10330,0,0,0,0
20987,2022/3/25 20:20,h0,1,4,16.865,0,0,1,0,7,10386,0,0,0,0
20989,2022/3/25 20:20,h0,1,4,16.916,0,0.012559,1,0,7,10427,0,0,0,0
20990,2022/3/25 20:20,h0,1,4,16.969,0,0.023757,1,0,7,10459,0,0,0,0
20991,2022/3/25 20:20,h0,1,4,17.02,0,0.03125,1,0,7,10487,0,0,0,0
20992,2022/3/25 20:20,h0,1,4,17.071,0,0.03125,1,0,7,10515,0,0,0,0
20993,2022/3/25 20:20,h0,1,4,17.121,0,0.055856,1,0,7,10561,0,0,0,0
20994,2022/3/25 20:20,h0,1,4,17.172,0,0.0625,1,0,7,10605,0,0,0,0
20995,2022/3/25 20:20,h0,1,4,17.224,0,0.0625,1,0,7,10646,0,0,0,0
20996,2022/3/25 20:20,h0,1,4,17.275,0,0.0625,1,0,7,10683,0,0,0,0
20997,2022/3/25 20:20,h0,1,4,17.325,0,0.099287,1,0,7,10697,0,0,0,0
20998,2022/3/25 20:20,h0,1,4,17.376,0,0.110194,1,0,7,10720,0,0,0,0
21000,2022/3/25 20:20,h0,1,4,17.427,0,0.120959,1,0,7,10750,0,0,0,0
21001,2022/3/25 20:20,h0,1,4,17.488,0,0.125,1,0,7,10791,0,0,0,0
21002,2022/3/25 20:20,h0,1,4,17.538,0,0.10576,1,0,7,10815,0,0,0,0
21003,2022/3/25 20:20,h0,1,4,17.599,0,0.09375,1,0,7,10848,0,0,0,0
21004,2022/3/25 20:20,h0,1,4,17.649,0,0.09375,1,0,7,10880,0,0,0,0
21005,2022/3/25 20:20,h0,1,4,17.7,0,0.09375,1,0,7,10919,0,0,0,0
21006,2022/3/25 20:20,h0,1,4,17.752,0,0.09375,1,0,7,10935,0,0,0,0
21007,2022/3/25 20:20,h0,1,4,17.803,0,0.106069,1,0,7,10958,0,0,0,0
21008,2022/3/25 20:20,h0,1,4,17.803,0,0.116735,1,0,7,10976,0,0,0,0
21009,2022/3/25 20:20,h0,1,4,17.904,0,0.125,1,0,7,10992,0,0,0,0
21010,2022/3/25 20:20,h0,1,4,17.953,0,0.125,1,0,7,11024,0,0,0,0
21011,2022/3/25 20:20,h0,1,4,18.004,0,0.125,1,0,7,11040,0,0,0,0
21012,2022/3/25 20:20,h0,1,4,18.054,0,0.125,1,0,7,11066,0,0,0,0
21014,2022/3/25 20:20,h0,1,4,18.109,0,0.125,1,0,7,11116,0,0,0,0
21015,2022/3/25 20:20,h0,1,4,18.162,0,0.125,1,0,7,11112,0,0,0,0
21016,2022/3/25 20:20,h0,1,4,18.218,0,0.119452,1,0,7,11128,0,0,0,0
21017,2022/3/25 20:20,h0,1,4,18.273,0,0.107735,1,0,7,11142,0,0,0,0
21018,2022/3/25 20:20,h0,1,4,18.327,0,0.096385,1,0,7,11162,0,0,0,0
21019,2022/3/25 20:20,h0,1,4,18.381,0,0.09375,1,0,7,11183,0,0,0,0
21021,2022/3/25 20:20,h0,1,4,18.437,0,0.09375,1,0,7,11192,0,0,0,0
21022,2022/3/25 20:20,h0,1,4,18.49,0,0.09375,1,0,7,11201,0,0,0,0
21023,2022/3/25 20:20,h0,1,4,18.545,0,0.09375,1,0,7,11216,0,0,0,0
21024,2022/3/25 20:20,h0,1,4,18.599,0,0.09375,1,0,7,11232,0,0,0,0
21025,2022/3/25 20:20,h0,1,4,18.656,0,0.09375,1,0,7,11253,0,0,0,0
21026,2022/3/25 20:20,h0,1,4,18.71,0,0.09375,1,0,7,11261,0,0,0,0
21027,2022/3/25 20:20,h0,1,4,18.767,0,0.09375,1,0,7,11264,0,0,0,0
21028,2022/3/25 20:20,h0,1,4,18.811,0,0.088418,1,0,7,11270,0,0,0,0
21029,2022/3/25 20:20,h0,1,4,18.866,0,0.07629,1,0,7,11280,0,0,0,0
21031,2022/3/25 20:20,h0,1,4,18.922,0,0.063666,1,0,7,11298,0,0,0,0
21032,2022/3/25 20:20,h0,1,4,18.996,1,0.052296,1,0,7,11319,0,0,0,0
21033,2022/3/25 20:20,h0,1,4,19.051,1,0.040578,1,0,7,11343,0,0,0,0
21034,2022/3/25 20:20,h0,1,4,19.108,1,0.03125,1,0,7,11374,0,0,0,0
21035,2022/3/25 20:20,h0,1,4,19.163,1,0.03125,1,0,7,11397,0,0,0,0
21036,2022/3/25 20:20,h0,1,4,19.219,1,0.03125,1,0,7,11420,0,0,0,0
21037,2022/3/25 20:20,h0,1,4,19.274,1,0.03125,1,0,7,11444,0,0,0,0
21038,2022/3/25 20:20,h0,1,4,19.319,1,0.03125,1,0,7,11463,0,0,0,0
21039,2022/3/25 20:20,h0,1,4,19.375,1,0.03125,1,0,7,11485,0,0,0,0
21040,2022/3/25 20:20,h0,1,4,19.429,1,0.03125,1,0,7,11502,0,0,0,0
21041,2022/3/25 20:20,h0,1,4,19.484,1,0.03125,1,0,7,11508,0,0,0,0
21042,2022/3/25 20:20,h0,1,4,19.54,1,0.03125,1,0,7,11514,0,0,0,0
21043,2022/3/25 20:20,h0,1,4,19.584,1,0.019335,1,0,7,11525,0,0,0,0
21044,2022/3/25 20:20,h0,1,4,19.641,1,0.007577,1,0,7,11548,0,0,0,0
21045,2022/3/25 20:20,h0,1,4,19.687,1,0,1,0,7,11567,0,0,0,0
21046,2022/3/25 20:20,h0,1,4,19.743,1,0,0.75277,0.43952,6,12947,0,0,0,0
21047,2022/3/25 20:20,h0,1,4,19.797,1,0,0.543571,0.811429,6,12783,0,0,0,0
21048,2022/3/25 20:20,h0,1,4,19.845,1,0,0.4375,1,6,12627,0,0,0,0
21049,2022/3/25 20:20,h0,1,4,19.899,1,-0.015398,0.221933,1,5,13702,0,0,0,0
21051,2022/3/25 20:20,h0,1,4,19.944,1,-0.024698,0.091725,1,5,13605,0,0,0,0
21052,2022/3/25 20:20,h0,1,4,19.999,1,-0.026083,0,1,5,13172,0,0,0,0
21053,2022/3/25 20:20,h0,1,4,20.057,1,-0.013492,0,1,5,12724,0,0,0,0
21054,2022/3/25 20:20,h0,1,4,20.1,1,-0.004098,0,1,5,12362,0,0,0,0
21055,2022/3/25 20:20,h0,1,4,20.156,1,-0.007881,0,1,4,13309,0,0,0,0
21056,2022/3/25 20:20,h0,1,4,20.211,1,-0.019427,0,1,4,13415,0,0,0,0
21057,2022/3/25 20:20,h0,1,4,20.265,1,-0.030893,0,1,4,12939,0,0,0,0
21058,2022/3/25 20:20,h0,1,4,20.319,1,-0.03125,0,1,4,12477,0,0,0,0
21059,2022/3/25 20:20,h0,1,4,20.375,1,-0.03125,0,1,4,12014,0,0,0,0
21060,2022/3/25 20:20,h0,1,4,20.429,1,-0.03125,0,1,4,11542,0,0,0,0
21062,2022/3/25 20:20,h0,1,4,20.483,1,-0.061429,0,0.969821,3,11622,0,0,0,0
21063,2022/3/25 20:20,h0,1,4,20.54,1,-0.085485,0,0.945765,3,11822,0,0,0,0
21064,2022/3/25 20:20,h0,1,4,20.585,1,-0.105338,0,0.86797,3,11804,0,0,0,0
21065,2022/3/25 20:20,h0,1,4,20.64,1,-0.130616,0,0.716307,3,11839,0,0,0,0
21066,2022/3/25 20:20,h0,1,4,20.693,1,-0.155189,0,0.568869,3,11829,0,0,0,0
21067,2022/3/25 20:20,h0,1,4,20.748,1,-0.202652,0,0.516098,3,11568,0,0,0,0
21068,2022/3/25 20:20,h0,1,4,20.801,1,-0.249863,0,0.468887,3,11319,0,0,0,0
21069,2022/3/25 20:20,h0,1,4,20.855,1,-0.28125,0,0.4375,3,11084,0,0,0,0
21070,2022/3/25 20:20,h0,1,4,20.91,1,-0.28125,0,0.378854,3,10812,0,0,0,0
21072,2022/3/25 20:20,h0,1,4,20.965,1,-0.28125,0,0.335476,3,10627,0,0,0,0
21073,2022/3/25 20:20,h0,1,4,21.02,1,-0.297746,0,0.301503,3,10445,0,0,0,0
21074,2022/3/25 20:20,h0,1,4,21.066,1,-0.326081,0,0.282613,3,10275,0,0,0,0
21075,2022/3/25 20:20,h0,1,4,21.124,1,-0.362556,0,0.258296,3,10090,0,0,0,0
21076,2022/3/25 20:20,h0,1,4,21.172,1,-0.375,0,0.25,3,9959,0,0,0,0
21077,2022/3/25 20:20,h0,1,4,21.233,1,-0.3575,0,0.215001,3,9731,0,0,0,0
21078,2022/3/25 20:20,h0,1,4,21.283,1,-0.347543,0,0.195085,3,9577,0,0,0,0
21079,2022/3/25 20:20,h0,1,4,21.333,1,-0.34375,0.012799,0.161902,3,9439,0,0,0,0
21080,2022/3/25 20:20,h0,1,4,21.383,1,-0.34375,0.033774,0.119952,3,9378,0,0,0,0
21081,2022/3/25 20:20,h0,1,4,21.434,1,-0.34375,0.055131,0.077238,3,9339,0,0,0,0
21083,2022/3/25 20:20,h0,1,4,21.484,1,-0.350255,0.0625,0.049491,3,9309,0,0,0,0
21084,2022/3/25 20:20,h0,1,4,21.546,1,-0.362919,0.0625,0.024162,3,9277,0,0,0,0
21085,2022/3/25 20:20,h0,1,4,21.593,1,-0.372478,0.0625,0.005044,3,9253,0,0,0,0
21086,2022/3/25 20:20,h0,1,4,21.651,1,-0.40532,0.0625,0,3,9227,0,0,0,0
21087,2022/3/25 20:20,h0,1,4,21.696,1,-0.43609,0.0625,0,3,9246,0,0,0,0
21088,2022/3/25 20:20,h0,1,4,21.751,1,-0.46875,0.0625,0,3,9262,0,0,0,0
21089,2022/3/25 20:20,h0,1,4,21.804,1,-0.46875,0.036384,0,3,9144,0,0,0,0
21090,2022/3/25 20:20,h0,1,4,21.857,1,-0.46875,0.012752,0,3,9097,0,0,0,0
21091,2022/3/25 20:20,h0,1,4,21.911,1,-0.46875,0.011416,0,3,9053,0,0,0,0
21093,2022/3/25 20:20,h0,1,4,21.964,1,-0.46875,0.035182,0,3,9000,0,0,0,0
21094,2022/3/25 20:20,h0,1,4,21.964,1,-0.46875,0.059578,0,3,8956,0,0,0,0
21095,2022/3/25 20:20,h0,1,4,22.071,1,-0.46875,0.149184,0,4,10278,0,0,0,0
21096,2022/3/25 20:20,h0,1,4,22.118,1,-0.46875,0.235233,0,4,9087,0,0,0,0
21097,2022/3/25 20:20,h0,1,4,22.175,1,-0.46875,0.3125,0,4,7838,0,0,0,0
21098,2022/3/25 20:20,h0,1,4,22.222,1,-0.46875,0.366536,0,4,7644,0,0,0,0
21099,2022/3/25 20:20,h0,1,4,22.278,1,-0.46875,0.414904,0,4,9429,0,0,0,0
21100,2022/3/25 20:20,h0,1,4,22.324,1,-0.464256,0.446488,0,4,8670,0,0,0,0
21101,2022/3/25 20:20,h0,1,4,22.381,1,-0.451402,0.472195,0,4,7810,0,0,0,0
21102,2022/3/25 20:20,h0,1,4,22.428,1,-0.440992,0.493015,0,4,7744,0,0,0,0
21104,2022/3/25 20:20,h0,1,4,22.483,1,-0.402696,0.517402,0,4,9507,0,0,0,0
21105,2022/3/25 20:20,h0,1,4,22.531,1,-0.36097,0.538265,0,4,9005,0,0,0,0
21106,2022/3/25 20:20,h0,1,4,22.588,1,-0.3125,0.5625,0,4,8391,0,0,0,0
21108,2022/3/25 20:20,h0,1,4,22.693,1,-0.289046,0.5625,0,4,9979,0,0,0,0
21109,2022/3/25 20:20,h0,1,4,22.741,1,-0.28125,0.5625,0,4,8814,0,0,0,0
21110,2022/3/25 20:20,h0,1,4,22.799,1,-0.234454,0.593697,0,4,8370,0,0,0,0
21111,2022/3/25 20:20,h0,1,4,22.846,1,-0.202937,0.614708,0,4,8379,0,0,0,0
21112,2022/3/25 20:20,h0,1,4,22.906,1,-0.141426,0.717149,0,4,8897,0,0,0,0
21113,2022/3/25 20:20,h0,1,4,22.953,1,-0.081641,0.836718,0,4,9937,0,0,0,0
21115,2022/3/25 20:20,h0,1,4,23.01,1,-0.009399,0.981202,0,4,9513,0,0,0,0
21116,2022/3/25 20:20,h0,1,4,23.058,1,0.053882,0.946118,0,4,9512,0,0,0,0
21118,2022/3/25 20:20,h0,1,4,23.116,1,0.130409,0.869591,0,4,9288,0,0,0,0
21119,2022/3/25 20:20,h0,1,4,23.165,1,0.1875,0.8125,0,4,9166,0,0,0,0
21120,2022/3/25 20:20,h0,1,4,23.224,1,0.240667,0.759333,0,5,10695,0,0,0,0
21121,2022/3/25 20:20,h0,1,4,23.272,1,0.281108,0.718892,0,5,9529,0,0,0,0
21122,2022/3/25 20:20,h0,1,4,23.331,1,0.303636,0.678635,0,5,8521,0,0,0,0
21123,2022/3/25 20:20,h0,1,4,23.38,1,0.282255,0.657255,0,5,8297,0,0,0,0
21124,2022/3/25 20:20,h0,1,4,23.44,1,0.25614,0.63114,0,5,10752,0,0,0,0
21126,2022/3/25 20:20,h0,1,4,23.489,1,0.264882,0.639882,0,5,9233,0,0,0,0
21127,2022/3/25 20:20,h0,1,4,23.539,1,0.285975,0.660975,0,5,8515,0,0,0,0
21128,2022/3/25 20:20,h0,1,4,23.591,1,0.307522,0.682522,0,5,8431,0,0,0,0
21129,2022/3/25 20:20,h0,1,4,23.641,1,0.294901,0.705099,0,5,10508,0,0,0,0
21130,2022/3/25 20:20,h0,1,4,23.691,1,0.272244,0.727756,0,5,9234,0,0,0,0
21131,2022/3/25 20:20,h0,1,4,23.742,1,0.25,0.75,0,5,8746,0,0,0,0
21132,2022/3/25 20:20,h0,1,4,23.794,1,0.273405,0.75,0,5,8649,0,0,0,0
21133,2022/3/25 20:20,h0,1,4,23.852,1,0.298985,0.75,0,5,11268,0,0,0,0
21134,2022/3/25 20:20,h0,1,4,23.902,1,0.3125,0.75,0,5,9226,0,0,0,0
21135,2022/3/25 20:20,h0,1,4,23.96,1,0.295753,0.75,0,5,8924,0,0,0,0
21137,2022/3/25 20:20,h0,1,4,24.007,1,0.285554,0.75,0,5,8942,0,0,0,0
21138,2022/3/25 20:20,h0,1,4,24.06,1,0.267909,0.763341,0,5,8989,0,0,0,0
21139,2022/3/25 20:20,h0,1,4,24.109,1,0.24846,0.78279,0,5,9161,0,0,0,0
21140,2022/3/25 20:20,h0,1,4,24.16,1,0.228068,0.803182,0,5,9243,0,0,0,0
21142,2022/3/25 20:20,h0,1,4,24.265,1,0.236891,0.8125,0,5,9520,0,0,0,0
21143,2022/3/25 20:20,h0,1,4,24.318,1,0.24849,0.8125,0,5,9642,0,0,0,0
21144,2022/3/25 20:20,h0,1,4,24.369,1,0.232132,0.8125,0,5,9645,0,0,0,0
21145,2022/3/25 20:20,h0,1,4,24.419,1,0.211534,0.8125,0,5,9751,0,0,0,0
21147,2022/3/25 20:20,h0,1,4,24.477,1,0.188008,0.8125,0,5,9777,0,0,0,0
21148,2022/3/25 20:20,h0,1,4,24.524,1,0.197114,0.8125,0,5,9814,0,0,0,0
21149,2022/3/25 20:20,h0,1,4,24.581,1,0.20913,0.8125,0,5,9874,0,0,0,0
21150,2022/3/25 20:20,h0,1,4,24.628,1,0.21875,0.8125,0,5,9917,0,0,0,0
21151,2022/3/25 20:20,h0,1,4,24.685,1,0.21875,0.836513,0,5,9991,0,0,0,0
21152,2022/3/25 20:20,h0,1,4,24.735,1,0.21875,0.857036,0,5,10073,0,0,0,0
21153,2022/3/25 20:20,h0,1,4,24.791,1,0.212802,0.875,0,5,10196,0,0,0,0
21154,2022/3/25 20:20,h0,1,4,24.839,1,0.191441,0.875,0,5,10271,0,0,0,0
21155,2022/3/25 20:20,h0,1,4,24.894,1,0.166393,0.875,0,5,10326,0,0,0,0
21156,2022/3/25 20:20,h0,1,4,24.94,1,0.161322,0.895287,0,5,10359,0,0,0,0
21158,2022/3/25 20:20,h0,1,4,24.996,1,0.173615,0.944459,0,5,10503,0,0,0,0
21159,2022/3/25 20:20,h0,1,4,25.043,1,0.18377,0.985078,0,5,10609,0,0,0,0
21160,2022/3/25 20:20,h0,1,4,25.1,1,0.178654,1,0,5,10739,0,0,0,0
21162,2022/3/25 20:20,h0,1,4,25.204,1,0.15625,1,0,5,10924,0,0,0,0
21163,2022/3/25 20:20,h0,1,4,25.251,1,0.15625,1,0,5,11024,0,0,0,0
21164,2022/3/25 20:20,h0,1,4,25.308,1,0.15625,1,0,5,11114,0,0,0,0
21165,2022/3/25 20:20,h0,1,4,25.357,1,0.15625,1,0,5,11191,0,0,0,0
21166,2022/3/25 20:20,h0,1,4,25.412,1,0.134531,1,0,5,11291,0,0,0,0
21167,2022/3/25 20:20,h0,1,4,25.461,1,0.115588,1,0,5,11332,0,0,0,0
21169,2022/3/25 20:20,h0,1,4,25.51,1,0.096776,1,0,5,11405,0,0,0,0
21170,2022/3/25 20:20,h0,1,4,25.566,1,0.083426,1,0,6,10525,0,0,0,0
21171,2022/3/25 20:20,h0,1,4,25.614,1,0.073078,1,0,6,10060,0,0,0,0
21172,2022/3/25 20:20,h0,1,4,25.671,1,0.0625,1,0,6,10125,0,0,0,0
21173,2022/3/25 20:20,h0,1,4,25.718,1,0.051427,1,0,6,10182,0,0,0,0
21174,2022/3/25 20:20,h0,1,4,25.777,1,0.039434,1,0,6,10233,0,0,0,0
21175,2022/3/25 20:20,h0,1,4,25.825,1,0.03125,1,0,6,10277,0,0,0,0
21177,2022/3/25 20:20,h0,1,4,25.933,1,0.03125,1,0,6,10436,0,0,0,0
21179,2022/3/25 20:20,h0,1,4,25.991,1,0.03125,1,0,6,10531,0,0,0,0
21180,2022/3/25 20:20,h0,1,4,26.04,1,0.03125,1,0,6,10594,0,0,0,0
21181,2022/3/25 20:20,h0,1,4,26.04,1,0.03125,1,0,6,10666,0,0,0,0
21182,2022/3/25 20:20,h0,1,4,26.148,1,0.03125,1,0,6,10726,0,0,0,0
21183,2022/3/25 20:20,h0,1,4,26.208,1,0.03125,1,0,6,10804,0,0,0,0
21184,2022/3/25 20:20,h0,1,4,26.257,1,0.03125,1,0,6,10872,0,0,0,0
21185,2022/3/25 20:20,h0,1,4,26.307,1,0.03125,1,0,6,10943,0,0,0,0
21186,2022/3/25 20:20,h0,1,4,26.365,1,0.03125,1,0,6,11018,0,0,0,0
21187,2022/3/25 20:20,h0,1,4,26.415,1,0.03125,1,0,6,11081,0,0,0,0
21188,2022/3/25 20:20,h0,1,4,26.466,1,0.021614,1,0,6,11148,0,0,0,0
21190,2022/3/25 20:20,h0,1,4,26.525,1,0.009453,1,0,6,11223,0,0,0,0
21191,2022/3/25 20:20,h0,1,4,26.576,1,0,1,0,6,11289,0,0,0,0
21192,2022/3/25 20:20,h0,1,4,26.636,1,0,1,0,6,11356,0,0,0,0
21193,2022/3/25 20:20,h0,1,4,26.685,1,0,1,0,6,11399,0,0,0,0
21194,2022/3/25 20:20,h0,1,4,26.734,1,0,1,0,6,11445,0,0,0,0
21195,2022/3/25 20:20,h0,1,4,26.784,1,0,1,0,6,11501,0,0,0,0
21196,2022/3/25 20:20,h0,1,4,26.844,1,0,1,0,6,11576,0,0,0,0
21197,2022/3/25 20:20,h0,1,4,26.894,1,0,1,0,6,11640,0,0,0,0
21198,2022/3/25 20:20,h0,1,4,26.955,1,0,1,0,7,10269,0,0,0,0
21200,2022/3/25 20:20,h0,1,4,27.005,1,0,1,0,7,10276,0,0,0,0
21201,2022/3/25 20:20,h0,1,4,27.064,1,0,1,0,7,10310,0,0,0,0
21202,2022/3/25 20:20,h0,1,4,27.114,1,0,1,0,7,10361,0,0,0,0
21203,2022/3/25 20:20,h0,1,4,27.165,1,0,1,0,7,10419,0,0,0,0
21204,2022/3/25 20:20,h0,1,4,27.225,1,0,1,0,7,10481,0,0,0,0
21205,2022/3/25 20:20,h0,1,4,27.275,1,0,1,0,7,10524,0,0,0,0
21206,2022/3/25 20:20,h0,1,4,27.335,1,0,1,0,7,10572,0,0,0,0
21207,2022/3/25 20:20,h0,1,4,27.385,1,0,1,0,7,10613,0,0,0,0
21208,2022/3/25 20:20,h0,1,4,27.437,1,0,1,0,7,10651,0,0,0,0
21210,2022/3/25 20:20,h0,1,4,27.487,1,0,1,0,7,10689,0,0,0,0
21211,2022/3/25 20:20,h0,1,4,27.538,1,0,1,0,7,10730,0,0,0,0
21212,2022/3/25 20:20,h0,1,4,27.59,1,0,1,0,7,10768,0,0,0,0
21213,2022/3/25 20:20,h0,1,4,27.64,1,0,1,0,7,10807,0,0,0,0
21214,2022/3/25 20:20,h0,1,4,27.691,1,0,1,0,7,10846,0,0,0,0
21215,2022/3/25 20:20,h0,1,4,27.748,1,0,1,0,7,10890,0,0,0,0
21216,2022/3/25 20:20,h0,1,4,27.795,1,0,1,0,7,10926,0,0,0,0
21217,2022/3/25 20:20,h0,1,4,27.848,1,0,1,0,7,10967,0,0,0,0
21218,2022/3/25 20:20,h0,1,4,27.905,1,0,1,0,7,11011,0,0,0,0
21219,2022/3/25 20:20,h0,1,4,27.957,1,0,1,0,7,11054,0,0,0,0
21221,2022/3/25 20:20,h0,1,4,28.008,1,0,1,0,7,11086,0,0,0,0
21222,2022/3/25 20:20,h0,1,4,28.063,1,0,1,0,7,11112,0,0,0,0
21224,2022/3/25 20:20,h0,1,4,28.112,1,0,1,0,7,11133,0,0,0,0
21225,2022/3/25 20:20,h0,1,4,28.161,1,0,1,0,7,11154,0,0,0,0
21226,2022/3/25 20:20,h0,1,4,28.221,1,0,1,0,7,11174,0,0,0,0
21227,2022/3/25 20:20,h0,1,4,28.271,1,0,1,0,7,11235,0,0,0,0
21228,2022/3/25 20:20,h0,1,4,28.329,1,0,1,0,7,11289,0,0,0,0
21229,2022/3/25 20:20,h0,1,4,28.378,1,0,1,0,7,11319,0,0,0,0
21230,2022/3/25 20:20,h0,1,4,28.428,1,0,1,0,7,11328,0,0,0,0
21231,2022/3/25 20:20,h0,1,4,28.484,1,0,1,0,7,11346,0,0,0,0
21232,2022/3/25 20:20,h0,1,4,28.533,1,0,1,0,7,11373,0,0,0,0
21233,2022/3/25 20:20,h0,1,4,28.583,1,0,1,0,7,11430,0,0,0,0
21234,2022/3/25 20:20,h0,1,4,28.642,1,0,1,0,7,11476,0,0,0,0
21235,2022/3/25 20:20,h0,1,4,28.688,1,0,1,0,7,11492,0,0,0,0
21236,2022/3/25 20:20,h0,1,4,28.745,1,0,1,0,7,11514,0,0,0,0
21237,2022/3/25 20:20,h0,1,4,28.791,1,0,1,0,7,11530,0,0,0,0
21238,2022/3/25 20:20,h0,1,4,28.846,1,0,1,0,7,11556,0,0,0,0
21239,2022/3/25 20:20,h0,1,4,28.894,1,0,1,0,7,11582,0,0,0,0
21240,2022/3/25 20:20,h0,1,4,28.953,1,0,1,0,7,11604,0,0,0,0
21242,2022/3/25 20:20,h0,1,4,29.008,1,0,1,0,7,11629,0,0,0,0
21243,2022/3/25 20:20,h0,1,4,29.064,1,0,1,0,8,10561,0,0,0,0
21244,2022/3/25 20:20,h0,1,4,29.118,1,0,1,0,8,10153,0,0,0,0
